comment,price_value
"خیلی شیک و فانتزی.

لباس خواب هرجا نمیشه بپوشید جز اتاق خواب",0
برای کسانیکه طعم تند غذا رو میپسندن، خوبه و تنوعیه.,0
تازه بود.تو هر بسته تقریبا 11 برش وجود داره,0
"نسبت به قیمتش عالیه 
تن خور خوبی داره 
شیک و با کلاسم هست",1
من برای گوشی و صفحه نمایش پخش خودرو استفاده میکنم به نظرم خوبه ,0
"کاملا راضی
و از همه نظر عالی و شفاف هستش",0
"هارد اکسترنال واقعا مقرون به صرفه با سرعت بالا
تنها اینکه حجم واقعی ۱ ترا نیست ۸۷۰ گیگ هست",1
کیفیت خوبی داره ولی با قیمت بالا ممنون از دیجی کالا با تخفیفات خوبی که ارائه میده و امکان خرید این محصولات را به آسانی فراهم میکنه,1
با موهای من سازگار بود و در قسمت نقاط قوت به صورت موردی بیان کردم,0
"تشکر از این محصول با کیفیت
واقعا کفش راحت وخوش قالب میباشد",0
"محصولات پگاه کلا خیلی عالیه 
پنیر ساده و خوشمزه ای هست 
",0
خوبه  هم چسبش هم دکمهاش ب لبتاب لنووg510خورد ولی چنتا از چسب دکمهاشو باید برش بدی,0
فوق العاده  هست به نسبت  قیمتش مادرم یه مارک دیگه به همین قیمت خریده بود ولی در مقابل این اون مثل اسباب بازیه,1
"خدا همه رفتگان سازنده شو رحمت کنه
نصف مشهد رو گشتم‌پیدا نکردم
۲۰۰ تومن دانگل بلوتوث هم خریده بودم کار نکرده بودن
ولی این کارمو راه انداخت",1
"سایزش کوچک هست ولی خب کاربردیه

من لازمش داشتم و توی بازار پیدایش نکرده بودم",0
"نازک هستن
قیمتش خیلی بالا رفته من ۴۰ تومن خریدم
کیفیت نامناسب ",1
عین تصویربراقوقشنگ باقد۹۰من سایزم۴۸بود ولی۵۰٫۵۲روخریدم سایزم شدوازخریدم راضی ام,1
حتما بخرین خیلی وقت بود دنبالش بودم پیدا نمیکردم تو بازار,1
سالهاست از محصولات میهن در میهنم استفاده میکنم راضیم,0
"کار راه اندازه خصوصا برای طبیعت گردی چایی زغالی.
من یه کتری و قوری ۱.۳م خریدم .با این ۸۹ت راحترم",1
"خیلییییی قشنگه
بیرون بیست تومن میدن ولی این خیلی بهتره",1
جنسش خیلی بده اعدادی که روش نوشته شده الکیه من باهاشmp3 رو بزور شارژ کردم دیگه چه برسه به گوشی در کل پول تو آب ریختنه,1
زیپش خراب بود و رنگش هم شتری نبود بیشتر شبیه نسکافه ای بود,0
جنسش رو نمی دونم من بعدازدریافت دیدم که خیلی کوچک هست مرجوع کردم .,0
برای گوشی های سایز کوچک بهتره برای سایز بزرگ ممکنه به گوشی اسیب بزنه,0
قیمت دیجی کالا از بیرون ارزانتر بود جنسش اورجینال بود,1
خوبه برای کادو گرفتم،بسته بندی شو عوض کردم,0
سلام به جای سایز ۴۸، ۵۰ فرستادین. اندازه مادرم بود دادم به مادرم. جنس عالی ای داره و رنگ مشکیِ مشکی. ,0
کیفیت و اندازه و ضخامت عالیه در مقایسه با محصولات مشابه.,0
"این مقدار افزایش قیمت هیچ منطقی نداره
فعلا از این برند تهیه نمیکنم ",1
به نسبت قیمت خیلی خوبه.طعم بدی نداره.پیشنهاد میکنم,1
برخورد تحویل دهنده عالی بود، بسته بندی خوب، درکل زیبا و خوب بود,0
"خیلی عالیه 
قیمتش خییلی خوبه
جنسش هم عالیه",1
بدلیل ارسال نشدن جدا کننده ها مرجوع نمودم قیمت نسبت به بازرا بهتر است ولی همچنان بیمورد بالاست,1
خوب و خوشگل بود ولی بندش کشی بود و ریش ریش میشد اگه سر بندشو بسوزونید دیگه ریش ریش نمیشه,0
خیلی سرگرم کننده و دوست داشتنیه بخصوص برای بچه ها,0
"در زمان مناسب و به موقع تحویل داده شد
برخورد مامور هم بسیار خوب",0
"برای تنوع خوبه درسته از ویفرهای دیگه کم شیرینی تره اما انتظار تلخ بودن داشتم!
ویفراش هم بزرگه",0
"با سلام
این باند انقدر کیفیت ساخت بالایی داره که بیشتر از صداش جذب کیفیتش میشید...
صدای بسیار شفاف و صافی داره بلندی صداش خیلییی زیاد نیست ولی کمم نیست اما باس خیلییی عالی داره واسه یه فضای ۴۰ متری تقریبا جوابگو هست ولی واسه فضای باز نسبت به قیمتش رضایت بخش نیست... ابعادش خوبه ولی سنگینه و نمیشه طولانی گرفت به دست و راه رفت...
در کل اگه کیفیت ساخت و کیفیت صدا مهمتر از بلندی صدا هست براتون گزینه مناسبیه...البته صرف نظر از قیمتش که کمی بالاست",0
به قیمتش می ارزه بسته بندیشم خوبه میشه کادو داد,1
به نظر من دیجی کالا از همه جاها ارزان تر میده,1
"خوبه 
اما خیلی جنسش نازکه 
درکل به قیمتش می ارزه",1
عالی من ک راضی هستم من این مداد رو چندین بار سفارش دادم هم برای خودم هم برای خالم مامانم هم برا ی داداش کوچیکم سفارش داد ک بزاره برا بعدش منظورم از گفتن این حرفا این بود ک خیلی عالیه قیمت خیلی مناسبی هم داره نرم و زیبا و شیک,1
کیفیت چرم عالی طرح کپی کار ترک خرید در تخفیف ارزشمند است,1
"مجسمه سالم و با بسته بندی محکم و بسیار مناسب بود و مجسمه دقیقا با تصویر مطابقت داشت .
از دیجی کالا ممنونم.",0
"دستگاه آکبند و پلمپ نبود و مرجوع شد
متاسفانه دستگاهی که ارسال شده بود پلمپ نبود و باز شده بود",0
برای پای بزرگ مناسب نیست چون کشش نمیاد ولی به نسبت قیمت خیلی خوبه,0
متاسفانه بجای شورتکس برای من لباس زیر معمولی ارسال کردن,0
به نظر من نسبت به قیمتش هم کیفیت صدای خوبی داره و هم بسیار سبکه ,1
"گوشی خوبیه مثل سایر گوشیای آیفون ولی:

۱- برای کسی که آیفون ۶ به بعد رو داشته زیاد جذابیت نداره و شاید بهتر باشه بره سمت نسل ۱۱

۲- برای کسی که دنبال یه گوشی میان رده هست بهترین گزینه موجود در میان تمام برندهاست.

در کل من راضیم و خداروشکر میکنم که فعلا میتونیم محصولات اپل تو ایران داشته باشیم.",0
من این مدل سفارش دادم یه مدل دیگه فرستادن,0
از لحاظ جنس و کیفیت دوخت بسیار عالی میباشد,0
اصلا نخرین من خریدم روز اول کلا خط و خش شد با ی حرکت نازک روی کاور خط و خشی میشه,0
من قبلا از این جوراب گرفته بودم. جنس خوبی داشت و زیبا بود. این سری که گرفتم ساقش کوتاهتر و بالهای زنبور آبی بود در صورتیکه قبلیه من بالش زرد بود. عودت شد.,0
